"time","tank_id","t_is","h_valve","t_valve"
"2023-11-09 15:14:54+00",78,"21.7",NULL,"0"
"2023-11-09 15:16:00+00",78,"21.8",NULL,"0"
"2023-11-09 15:27:07+00",78,"21.9",NULL,"0"
"2023-11-09 15:28:14+00",78,"21.8",NULL,"0"
"2023-11-09 15:29:21+00",78,"21.9",NULL,"0"
"2023-11-09 15:46:04+00",78,"22",NULL,"0"
"2023-11-09 15:50:28+00",78,NULL,0,NULL
"2023-11-09 16:01:36+00",78,"22.1",NULL,"0"
"2023-11-09 16:03:49+00",78,"22",NULL,"0"
"2023-11-09 16:43:55+00",78,"21.9",NULL,"0"
"2023-11-09 16:46:08+00",78,"22",NULL,"0"
"2023-11-09 16:48:22+00",78,"21.9",NULL,"0"
"2023-11-09 16:49:28+00",78,"22",NULL,"0"
"2023-11-09 16:50:35+00",78,"21.9",NULL,"0"
"2023-11-09 16:52:48+00",78,"22",NULL,"0"
"2023-11-09 16:53:54+00",78,"21.9",NULL,"0"
"2023-11-09 17:34:04+00",78,"21.8",NULL,"0"
"2023-11-09 17:35:10+00",78,"21.9",NULL,"0"
"2023-11-09 17:38:30+00",78,"21.8",NULL,"0"
"2023-11-09 17:40:43+00",78,"21.9",NULL,"0"
"2023-11-09 17:44:03+00",78,"21.8",NULL,"0"
"2023-11-09 17:50:47+00",78,"21.9",NULL,"0"
"2023-11-09 17:51:54+00",78,"21.8",NULL,"0"
"2023-11-09 18:27:44+00",78,NULL,1,NULL
"2023-11-09 18:52:23+00",78,"21.9",NULL,"0"
"2023-11-09 19:13:41+00",78,"22",NULL,"0"
"2023-11-09 19:18:12+00",78,NULL,0,NULL
"2023-11-09 20:01:57+00",78,"21.9",NULL,"0"
"2023-11-09 20:03:07+00",78,"22",NULL,"0"
"2023-11-09 20:07:37+00",78,"21.9",NULL,"0"
"2023-11-09 20:08:44+00",78,"22",NULL,"0"
"2023-11-09 20:14:22+00",78,"21.9",NULL,"0"
"2023-11-09 21:05:42+00",78,"21.8",NULL,"0"
"2023-11-09 21:06:51+00",78,"21.9",NULL,"0"
"2023-11-09 21:09:04+00",78,"21.8",NULL,"0"
"2023-11-09 21:55:45+00",78,NULL,1,NULL
"2023-11-09 22:09:02+00",78,"21.9",NULL,"0"
"2023-11-09 22:26:47+00",78,"22",NULL,"0"
"2023-11-09 22:31:14+00",78,NULL,0,NULL
"2023-11-09 23:04:33+00",78,"21.9",NULL,"0"
"2023-11-09 23:05:39+00",78,"22",NULL,"0"
"2023-11-09 23:08:59+00",78,"21.9",NULL,"0"
"2023-11-09 23:11:12+00",78,"22",NULL,"0"
"2023-11-09 23:15:40+00",78,"21.9",NULL,"0"
"2023-11-09 23:17:52+00",78,"22",NULL,"0"
"2023-11-09 23:18:59+00",78,"21.9",NULL,"0"
